U.S. Department of Energy, The Energy Information Administration (EIA)					
Monthly Fuel Consumption Data by State, Producer Sector and Energy Source; Months Through December 2017					
Sources: EIA-923 Report					
					
YEAR	MONTH	STATE	TYPE OF PRODUCER	ENERGY SOURCE	CONSUMPTION
2017	9	WV	Total Electric Power Industry	Petroleum (Barrels)	11,019
2017	9	WV	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2017	9	WV	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	179,136
2017	9	WV	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	14
2017	9	WV	Combined Heat and Power, Electric Power	Coal (Short Tons)	23,315
2017	9	WV	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	2,342
2017	9	WV	Electric Generators, Independent Power Producers	Coal (Short Tons)	390,848
2017	9	WV	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	1,734,080
2017	9	WV	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2017	9	WV	Electric Generators, Electric Utilities	Coal (Short Tons)	1,729,943
2017	9	WV	Electric Generators, Electric Utilities	Natural Gas (Mcf)	326,617
2017	9	WV	Electric Generators, Electric Utilities	Petroleum (Barrels)	11,019
2017	9	WY	Total Electric Power Industry	Coal (Short Tons)	2,176,846
2017	9	WY	Total Electric Power Industry	Natural Gas (Mcf)	444,370
2017	9	WY	Total Electric Power Industry	Other Gases (Billion Btu)	185
2017	9	WY	Total Electric Power Industry	Petroleum (Barrels)	4,640
2017	9	WY	Combined Heat and Power, Industrial Power	Coal (Short Tons)	7,596
2017	9	WY	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	328,304
2017	9	WY	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	185
2017	9	WY	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	2
2017	9	WY	Electric Generators, Independent Power Producers	Coal (Short Tons)	44,191
2017	9	WY	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	116
2017	9	WY	Electric Generators, Electric Utilities	Coal (Short Tons)	2,125,059
2017	9	WY	Electric Generators, Electric Utilities	Natural Gas (Mcf)	115,950
2017	9	WY	Electric Generators, Electric Utilities	Petroleum (Barrels)	4,638
2017	10	AK	Total Electric Power Industry	Coal (Short Tons)	37,670
2017	10	AK	Total Electric Power Industry	Natural Gas (Mcf)	2,755,894
2017	10	AK	Total Electric Power Industry	Petroleum (Barrels)	122,641
2017	10	AK	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	16,582
2017	10	AK	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	5,850
2017	10	AK	Combined Heat and Power, Commercial Power	Coal (Short Tons)	2,911
2017	10	AK	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	161
2017	10	AK	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	156
2017	10	AK	Combined Heat and Power, Electric Power	Coal (Short Tons)	13,629
2017	10	AK	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	10	AK	Electric Generators, Electric Utilities	Coal (Short Tons)	21,130
2017	10	AK	Electric Generators, Electric Utilities	Natural Gas (Mcf)	2,739,151
2017	10	AK	Electric Generators, Electric Utilities	Petroleum (Barrels)	116,635
2017	10	AL	Total Electric Power Industry	Coal (Short Tons)	1,245,664
2017	10	AL	Total Electric Power Industry	Natural Gas (Mcf)	31,089,623
2017	10	AL	Total Electric Power Industry	Other Gases (Billion Btu)	13
2017	10	AL	Total Electric Power Industry	Petroleum (Barrels)	5,515
2017	10	AL	Combined Heat and Power, Industrial Power	Coal (Short Tons)	1,076
2017	10	AL	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	493,656
2017	10	AL	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	13
2017	10	AL	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	1,574
2017	10	AL	Combined Heat and Power, Electric Power	Coal (Short Tons)	0
2017	10	AL	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	2,481,286
2017	10	AL	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	15,615,581
2017	10	AL	Electric Generators, Independent Power Producers	Petroleum (Barrels)	1,782
2017	10	AL	Electric Generators, Electric Utilities	Coal (Short Tons)	1,244,588
2017	10	AL	Electric Generators, Electric Utilities	Natural Gas (Mcf)	12,499,100
2017	10	AL	Electric Generators, Electric Utilities	Petroleum (Barrels)	2,159
2017	10	AR	Total Electric Power Industry	Coal (Short Tons)	1,019,321
2017	10	AR	Total Electric Power Industry	Natural Gas (Mcf)	10,260,080
2017	10	AR	Total Electric Power Industry	Petroleum (Barrels)	9,955
2017	10	AR	Combined Heat and Power, Industrial Power	Coal (Short Tons)	606
2017	10	AR	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	133,062
2017	10	AR	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	386
2017	10	AR	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	1
2017	10	AR	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	485,842
2017	10	AR	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	10	AR	Electric Generators, Independent Power Producers	Coal (Short Tons)	182,352
2017	10	AR	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	5,242,023
2017	10	AR	Electric Generators, Independent Power Producers	Petroleum (Barrels)	3,259
2017	10	AR	Electric Generators, Electric Utilities	Coal (Short Tons)	836,363
2017	10	AR	Electric Generators, Electric Utilities	Natural Gas (Mcf)	4,399,152
2017	10	AR	Electric Generators, Electric Utilities	Petroleum (Barrels)	6,310
2017	10	AZ	Total Electric Power Industry	Coal (Short Tons)	1,441,805
2017	10	AZ	Total Electric Power Industry	Natural Gas (Mcf)	21,629,582
2017	10	AZ	Total Electric Power Industry	Petroleum (Barrels)	9,189
2017	10	AZ	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	53,135
2017	10	AZ	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	8
2017	10	AZ	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	15,314
2017	10	AZ	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	10	AZ	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	8,146,004
2017	10	AZ	Electric Generators, Electric Utilities	Coal (Short Tons)	1,441,805
2017	10	AZ	Electric Generators, Electric Utilities	Natural Gas (Mcf)	13,415,129
2017	10	AZ	Electric Generators, Electric Utilities	Petroleum (Barrels)	9,181
2017	10	CA	Total Electric Power Industry	Coal (Short Tons)	5,152
2017	10	CA	Total Electric Power Industry	Geothermal (Billion Btu)	8,316
2017	10	CA	Total Electric Power Industry	Natural Gas (Mcf)	61,401,334
2017	10	CA	Total Electric Power Industry	Other Gases (Billion Btu)	709
2017	10	CA	Total Electric Power Industry	Petroleum (Barrels)	7,407
2017	10	CA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	5,152
2017	10	CA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	5,424,090
2017	10	CA	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	709
2017	10	CA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	255
2017	10	CA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	1,015,356
2017	10	CA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	36
2017	10	CA	Combined Heat and Power, Electric Power	Coal (Short Tons)	0
2017	10	CA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	9,133,300
2017	10	CA	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	10	CA	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	7,781
2017	10	CA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	26,545,591
2017	10	CA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	1,001
2017	10	CA	Electric Generators, Electric Utilities	Geothermal (Billion Btu)	534
2017	10	CA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	19,282,997
2017	10	CA	Electric Generators, Electric Utilities	Other Gases (Billion Btu)	0
2017	10	CA	Electric Generators, Electric Utilities	Petroleum (Barrels)	6,115
2017	10	CO	Total Electric Power Industry	Coal (Short Tons)	1,253,712
2017	10	CO	Total Electric Power Industry	Natural Gas (Mcf)	6,147,028
2017	10	CO	Total Electric Power Industry	Petroleum (Barrels)	2,334
2017	10	CO	Combined Heat and Power, Industrial Power	Coal (Short Tons)	22
2017	10	CO	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	30,099
2017	10	CO	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	19
2017	10	CO	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	0
2017	10	CO	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2017	10	CO	Combined Heat and Power, Electric Power	Coal (Short Tons)	0
2017	10	CO	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	86,784
2017	10	CO	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	10	CO	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	960,046
2017	10	CO	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2017	10	CO	Electric Generators, Electric Utilities	Coal (Short Tons)	1,253,690
2017	10	CO	Electric Generators, Electric Utilities	Natural Gas (Mcf)	5,070,099
2017	10	CO	Electric Generators, Electric Utilities	Petroleum (Barrels)	2,315
2017	10	CT	Total Electric Power Industry	Coal (Short Tons)	0
2017	10	CT	Total Electric Power Industry	Natural Gas (Mcf)	9,657,208
2017	10	CT	Total Electric Power Industry	Petroleum (Barrels)	10,028
2017	10	CT	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	220,285
2017	10	CT	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	10	CT	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	176,584
2017	10	CT	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	3
2017	10	CT	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	379,488
2017	10	CT	Combined Heat and Power, Electric Power	Petroleum (Barrels)	84
2017	10	CT	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2017	10	CT	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	8,838,973
2017	10	CT	Electric Generators, Independent Power Producers	Petroleum (Barrels)	9,236
2017	10	CT	Electric Generators, Electric Utilities	Natural Gas (Mcf)	41,878
2017	10	CT	Electric Generators, Electric Utilities	Petroleum (Barrels)	705
2017	10	DC	Total Electric Power Industry	Natural Gas (Mcf)	0
2017	10	DC	Total Electric Power Industry	Petroleum (Barrels)	0
2017	10	DC	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	0
2017	10	DC	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2017	10	DC	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	0
2017	10	DE	Total Electric Power Industry	Coal (Short Tons)	3,670
2017	10	DE	Total Electric Power Industry	Natural Gas (Mcf)	4,072,815
2017	10	DE	Total Electric Power Industry	Other Gases (Billion Btu)	127
2017	10	DE	Total Electric Power Industry	Petroleum (Barrels)	4,324
2017	10	DE	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	416,987
2017	10	DE	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	127
2017	10	DE	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	10	DE	Combined Heat and Power, Electric Power	Coal (Short Tons)	0
2017	10	DE	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	116,324
2017	10	DE	Combined Heat and Power, Electric Power	Petroleum (Barrels)	186
2017	10	DE	Electric Generators, Independent Power Producers	Coal (Short Tons)	3,670
2017	10	DE	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	3,500,824
2017	10	DE	Electric Generators, Independent Power Producers	Petroleum (Barrels)	4,030
2017	10	DE	Electric Generators, Electric Utilities	Natural Gas (Mcf)	38,680
2017	10	DE	Electric Generators, Electric Utilities	Petroleum (Barrels)	108
2017	10	FL	Total Electric Power Industry	Coal (Short Tons)	1,546,110
2017	10	FL	Total Electric Power Industry	Natural Gas (Mcf)	106,736,052
2017	10	FL	Total Electric Power Industry	Other Gases (Billion Btu)	2
2017	10	FL	Total Electric Power Industry	Petroleum (Barrels)	269,099
2017	10	FL	Combined Heat and Power, Industrial Power	Coal (Short Tons)	2,370
2017	10	FL	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	622,142
2017	10	FL	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	2
2017	10	FL	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	1,654
2017	10	FL	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	10,658
2017	10	FL	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2017	10	FL	Combined Heat and Power, Electric Power	Coal (Short Tons)	12,721
2017	10	FL	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	1,590,207
2017	10	FL	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	10	FL	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2017	10	FL	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	4,907,734
2017	10	FL	Electric Generators, Independent Power Producers	Petroleum (Barrels)	843
2017	10	FL	Electric Generators, Electric Utilities	Coal (Short Tons)	1,531,019
2017	10	FL	Electric Generators, Electric Utilities	Natural Gas (Mcf)	99,605,311
2017	10	FL	Electric Generators, Electric Utilities	Petroleum (Barrels)	266,602
2017	10	GA	Total Electric Power Industry	Coal (Short Tons)	1,307,762
2017	10	GA	Total Electric Power Industry	Natural Gas (Mcf)	30,162,581
2017	10	GA	Total Electric Power Industry	Petroleum (Barrels)	17,147
2017	10	GA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	3,355
2017	10	GA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	272,579
2017	10	GA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	3,763
2017	10	GA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	0
2017	10	GA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	438
2017	10	GA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	51,558
2017	10	GA	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	10	GA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	8,147,877
2017	10	GA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	4,117
2017	10	GA	Electric Generators, Electric Utilities	Coal (Short Tons)	1,304,407
2017	10	GA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	21,690,567
2017	10	GA	Electric Generators, Electric Utilities	Petroleum (Barrels)	8,829
2017	10	HI	Total Electric Power Industry	Coal (Short Tons)	65,641
2017	10	HI	Total Electric Power Industry	Geothermal (Billion Btu)	189
2017	10	HI	Total Electric Power Industry	Other Gases (Billion Btu)	20
2017	10	HI	Total Electric Power Industry	Petroleum (Barrels)	979,392
2017	10	HI	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	20
2017	10	HI	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	17,380
2017	10	HI	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	433
2017	10	HI	Combined Heat and Power, Electric Power	Coal (Short Tons)	65,641
2017	10	HI	Combined Heat and Power, Electric Power	Petroleum (Barrels)	154,510
2017	10	HI	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	189
2017	10	HI	Electric Generators, Independent Power Producers	Petroleum (Barrels)	17,421
2017	10	HI	Electric Generators, Electric Utilities	Petroleum (Barrels)	789,648
2017	10	IA	Total Electric Power Industry	Coal (Short Tons)	769,995
2017	10	IA	Total Electric Power Industry	Natural Gas (Mcf)	2,843,929
2017	10	IA	Total Electric Power Industry	Petroleum (Barrels)	12,840
2017	10	IA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	42,761
2017	10	IA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	175,910
2017	10	IA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	5
2017	10	IA	Combined Heat and Power, Commercial Power	Coal (Short Tons)	1,339
2017	10	IA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	46,203
2017	10	IA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	1,174
2017	10	IA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	0
2017	10	IA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	0
2017	10	IA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	152
2017	10	IA	Electric Generators, Electric Utilities	Coal (Short Tons)	725,895
2017	10	IA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	2,621,816
2017	10	IA	Electric Generators, Electric Utilities	Petroleum (Barrels)	11,509
2017	10	ID	Total Electric Power Industry	Coal (Short Tons)	480
2017	10	ID	Total Electric Power Industry	Geothermal (Billion Btu)	50
2017	10	ID	Total Electric Power Industry	Natural Gas (Mcf)	2,098,648
2017	10	ID	Total Electric Power Industry	Petroleum (Barrels)	0
2017	10	ID	Combined Heat and Power, Industrial Power	Coal (Short Tons)	480
2017	10	ID	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	37,542
2017	10	ID	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	10	ID	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	14,997
2017	10	ID	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2017	10	ID	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	50
2017	10	ID	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	860,027
2017	10	ID	Electric Generators, Electric Utilities	Natural Gas (Mcf)	1,186,082
2017	10	ID	Electric Generators, Electric Utilities	Petroleum (Barrels)	0
2017	10	IL	Total Electric Power Industry	Coal (Short Tons)	2,680,771
2017	10	IL	Total Electric Power Industry	Natural Gas (Mcf)	9,282,468
2017	10	IL	Total Electric Power Industry	Other Gases (Billion Btu)	123
2017	10	IL	Total Electric Power Industry	Petroleum (Barrels)	6,750
2017	10	IL	Combined Heat and Power, Industrial Power	Coal (Short Tons)	44,442
2017	10	IL	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	410,226
2017	10	IL	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	123
2017	10	IL	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	10	IL	Combined Heat and Power, Commercial Power	Coal (Short Tons)	442
2017	10	IL	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	158,564
2017	10	IL	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	57
2017	10	IL	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	393,097
2017	10	IL	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	0
2017	10	IL	Electric Generators, Independent Power Producers	Coal (Short Tons)	2,523,826
2017	10	IL	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	7,295,561
2017	10	IL	Electric Generators, Independent Power Producers	Petroleum (Barrels)	5,387
2017	10	IL	Electric Generators, Electric Utilities	Coal (Short Tons)	112,061
2017	10	IL	Electric Generators, Electric Utilities	Natural Gas (Mcf)	1,025,020
2017	10	IL	Electric Generators, Electric Utilities	Petroleum (Barrels)	1,306
2017	10	IN	Total Electric Power Industry	Coal (Short Tons)	2,925,491
2017	10	IN	Total Electric Power Industry	Natural Gas (Mcf)	11,268,373
2017	10	IN	Total Electric Power Industry	Other Gases (Billion Btu)	1,060
2017	10	IN	Total Electric Power Industry	Petroleum (Barrels)	22,572
2017	10	IN	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2017	10	IN	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	915,143
2017	10	IN	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	1,054
2017	10	IN	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	1,838
2017	10	IN	Combined Heat and Power, Commercial Power	Coal (Short Tons)	1,072
2017	10	IN	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	74,970
2017	10	IN	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	17
2017	10	IN	Combined Heat and Power, Electric Power	Coal (Short Tons)	129,987
2017	10	IN	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	897,291
2017	10	IN	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	10	IN	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2017	10	IN	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	72,352
2017	10	IN	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2017	10	IN	Electric Generators, Electric Utilities	Coal (Short Tons)	2,794,432
2017	10	IN	Electric Generators, Electric Utilities	Natural Gas (Mcf)	9,308,617
2017	10	IN	Electric Generators, Electric Utilities	Other Gases (Billion Btu)	6
2017	10	IN	Electric Generators, Electric Utilities	Petroleum (Barrels)	20,717
2017	10	KS	Total Electric Power Industry	Coal (Short Tons)	799,778
2017	10	KS	Total Electric Power Industry	Natural Gas (Mcf)	2,525,498
2017	10	KS	Total Electric Power Industry	Petroleum (Barrels)	8,932
2017	10	KS	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	7,555
2017	10	KS	Electric Generators, Electric Utilities	Coal (Short Tons)	799,778
2017	10	KS	Electric Generators, Electric Utilities	Natural Gas (Mcf)	2,517,943
2017	10	KS	Electric Generators, Electric Utilities	Petroleum (Barrels)	8,932
2017	10	KY	Total Electric Power Industry	Coal (Short Tons)	2,094,784
2017	10	KY	Total Electric Power Industry	Natural Gas (Mcf)	5,407,531
2017	10	KY	Total Electric Power Industry	Petroleum (Barrels)	13,060
2017	10	KY	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	88,430
2017	10	KY	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	519,908
2017	10	KY	Electric Generators, Electric Utilities	Coal (Short Tons)	2,094,784
2017	10	KY	Electric Generators, Electric Utilities	Natural Gas (Mcf)	4,799,193
2017	10	KY	Electric Generators, Electric Utilities	Petroleum (Barrels)	13,060
2017	10	LA	Total Electric Power Industry	Coal (Short Tons)	539,807
2017	10	LA	Total Electric Power Industry	Natural Gas (Mcf)	35,948,895
2017	10	LA	Total Electric Power Industry	Other Gases (Billion Btu)	582
2017	10	LA	Total Electric Power Industry	Petroleum (Barrels)	432,599
2017	10	LA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2017	10	LA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	10,386,731
2017	10	LA	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	582
2017	10	LA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	10,015
2017	10	LA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	32,339
2017	10	LA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	1,723,877
2017	10	LA	Electric Generators, Independent Power Producers	Coal (Short Tons)	185,790
2017	10	LA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	861,282
2017	10	LA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2017	10	LA	Electric Generators, Electric Utilities	Coal (Short Tons)	354,017
2017	10	LA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	22,944,666
2017	10	LA	Electric Generators, Electric Utilities	Petroleum (Barrels)	422,584
2017	10	MA	Total Electric Power Industry	Coal (Short Tons)	0
2017	10	MA	Total Electric Power Industry	Natural Gas (Mcf)	11,765,158
2017	10	MA	Total Electric Power Industry	Petroleum (Barrels)	6,975
2017	10	MA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2017	10	MA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	99,419
2017	10	MA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	10	MA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	196,974
2017	10	MA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	1,155
2017	10	MA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	1,199,544
2017	10	MA	Combined Heat and Power, Electric Power	Petroleum (Barrels)	69
2017	10	MA	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2017	10	MA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	10,006,005
2017	10	MA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	2,414
2017	10	MA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	263,216
2017	10	MA	Electric Generators, Electric Utilities	Petroleum (Barrels)	3,337
2017	10	MD	Total Electric Power Industry	Coal (Short Tons)	256,634
2017	10	MD	Total Electric Power Industry	Natural Gas (Mcf)	3,664,578
2017	10	MD	Total Electric Power Industry	Petroleum (Barrels)	16,331
2017	10	MD	Combined Heat and Power, Industrial Power	Coal (Short Tons)	1,356
2017	10	MD	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	40,730
2017	10	MD	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	114
2017	10	MD	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2017	10	MD	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	469,175
2017	10	MD	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	85
2017	10	MD	Combined Heat and Power, Electric Power	Coal (Short Tons)	36,002
2017	10	MD	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	701,216
2017	10	MD	Combined Heat and Power, Electric Power	Petroleum (Barrels)	815
2017	10	MD	Electric Generators, Independent Power Producers	Coal (Short Tons)	219,276
2017	10	MD	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	2,453,457
2017	10	MD	Electric Generators, Independent Power Producers	Petroleum (Barrels)	13,888
2017	10	MD	Electric Generators, Electric Utilities	Natural Gas (Mcf)	0
2017	10	MD	Electric Generators, Electric Utilities	Petroleum (Barrels)	1,429
2017	10	ME	Total Electric Power Industry	Coal (Short Tons)	1,499
2017	10	ME	Total Electric Power Industry	Natural Gas (Mcf)	1,712,600
2017	10	ME	Total Electric Power Industry	Petroleum (Barrels)	4,047
2017	10	ME	Combined Heat and Power, Industrial Power	Coal (Short Tons)	196
2017	10	ME	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	147,744
2017	10	ME	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	326
2017	10	ME	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	12,911
2017	10	ME	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	406
2017	10	ME	Combined Heat and Power, Electric Power	Coal (Short Tons)	1,303
2017	10	ME	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	3,724
2017	10	ME	Combined Heat and Power, Electric Power	Petroleum (Barrels)	548
2017	10	ME	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	1,548,221
2017	10	ME	Electric Generators, Independent Power Producers	Petroleum (Barrels)	2,744
2017	10	ME	Electric Generators, Electric Utilities	Petroleum (Barrels)	23
2017	10	MI	Total Electric Power Industry	Coal (Short Tons)	1,666,996
2017	10	MI	Total Electric Power Industry	Natural Gas (Mcf)	17,879,937
2017	10	MI	Total Electric Power Industry	Other Gases (Billion Btu)	546
2017	10	MI	Total Electric Power Industry	Petroleum (Barrels)	281,545
2017	10	MI	Combined Heat and Power, Industrial Power	Coal (Short Tons)	1,266
2017	10	MI	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	465,876
2017	10	MI	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	36,375
2017	10	MI	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2017	10	MI	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	246,722
2017	10	MI	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	684
2017	10	MI	Combined Heat and Power, Electric Power	Coal (Short Tons)	18,264
2017	10	MI	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	6,742,583
2017	10	MI	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	439
